product_id,actual_payment,product_name,category,brand,price,sales_count,cum_ratio,ABC
P000515,24931.329999999998,波司登服装鞋包商品237,服装鞋包,波司登,1029.53,9907,0.6790584597998989,A
P001603,24924.8,三星手机数码商品979,手机数码,三星,2649.69,6701,0.6795983551953176,A
P001017,24915.1,三星手机数码商品108,手机数码,三星,1269.98,7074,0.6801380404793078,A
P000503,24869.71,固特异汽车用品商品527,汽车用品,固特异,2302.71,2502,0.680676742571778,A
P001786,24860.12,阿迪达斯服装鞋包商品680,服装鞋包,阿迪达斯,1857.88,7555,0.6812152369355264,A
P000495,24750.68,H&M服装鞋包商品303,服装鞋包,H&M,1026.27,7503,0.681751360722497,A
P001910,24583.13,圣象家居家装商品443,家居家装,圣象,975.35,6139,0.6822838552136055,A
P000018,24506.97,诺誓礼品鲜花商品463,礼品鲜花,诺誓,935.85,2846,0.6828147000050848,A
P000958,24480.79,小米手机数码商品366,手机数码,小米,1774.0,8074,0.6833449777123167,A
P001706,24471.96,当当图书音像商品949,图书音像,当当,804.49,4931,0.6838750641531657,A
P001476,24468.23,米其林汽车用品商品334,汽车用品,米其林,1403.46,6574,0.6844050697985891,A
P000985,24454.48,珀莱雅美妆护肤商品898,美妆护肤,珀莱雅,834.67,2525,0.6849347776056471,A
P001545,24433.83,LV箱包配饰商品930,箱包配饰,LV,907.91,1251,0.6854640381136329,A
P001949,24267.239999999998,伊利食品生鲜商品720,食品生鲜,伊利,755.93,3795,0.6859896901202898,A
P000062,24264.67,强生母婴用品商品686,母婴用品,强生,882.84,7803,0.6865152864582487,A
P001397,24106.57,ZARA服装鞋包商品600,服装鞋包,ZARA,1300.75,8351,0.687037458196531,A
P001749,24093.37,东鹏家居家装商品245,家居家装,东鹏,962.62,7775,0.6875593440099826,A
P001649,23955.09,帮宝适母婴用品商品107,母婴用品,帮宝适,940.22,3668,0.6880782345442233,A
P001851,23945.29,哥伦比亚运动户外商品875,运动户外,哥伦比亚,666.7,1021,0.6885969128009383,A
P001314,23924.67,七匹狼服装鞋包商品139,服装鞋包,七匹狼,1985.32,2039,0.68911514440841,A
P001850,23768.63,戴森家用电器商品883,家用电器,戴森,945.44,3346,0.6896299960378077,A
P001427,23740.760000000002,骆驼运动户外商品702,运动户外,骆驼,823.13,8021,0.6901442439759153,A
P001145,23734.34,自然堂美妆护肤商品683,美妆护肤,自然堂,1718.18,8570,0.6906583528505824,A
P001376,23729.71,福临门食品生鲜商品160,食品生鲜,福临门,981.33,5458,0.6911723614349492,A
P000297,23719.63,薇诺娜美妆护肤商品729,美妆护肤,薇诺娜,1219.64,8706,0.6916861516767179,A
P001444,23675.899999999998,云南白药医药保健商品350,医药保健,云南白药,994.28,8652,0.69219899468418,A
P000671,23476.49,H&M服装鞋包商品484,服装鞋包,H&M,1329.97,9274,0.6927075182772117,A
P001283,23475.7,善存医药保健商品357,医药保健,善存,959.44,9828,0.6932160247580753,A
P000532,23400.18,珀莱雅美妆护肤商品523,美妆护肤,珀莱雅,680.75,408,0.6937228954023321,A
P001143,23363.15,探路者运动户外商品775,运动户外,探路者,741.43,9879,0.6942289639407949,A
P000696,23362.24,苹果手机数码商品447,手机数码,苹果,920.41,701,0.694735012767773,A
P001682,23349.44,索菲亚家居家装商品578,家居家装,索菲亚,747.74,8123,0.6952407843343096,A
P000113,23292.6,自然堂美妆护肤商品199,美妆护肤,自然堂,968.02,4237,0.6957453246911963,A
P001239,23265.85,壳牌汽车用品商品565,汽车用品,壳牌,930.9,8495,0.6962492856170815,A
P001416,23240.98,阿迪达斯服装鞋包商品366,服装鞋包,阿迪达斯,794.48,2675,0.6967527078345926,A
P001950,23204.9,博世汽车用品商品244,汽车用品,博世,1219.82,9046,0.6972553485242332,A
P001346,23188.66,华为手机数码商品989,手机数码,华为,4479.72,4072,0.6977576374396881,A
P000994,23187.18,阿迪达斯服装鞋包商品579,服装鞋包,阿迪达斯,902.84,7825,0.6982598942969045,A
P000021,23153.1,野兽派礼品鲜花商品676,礼品鲜花,野兽派,948.88,8064,0.6987614129481944,A
P000663,23144.97,索菲亚家居家装商品373,家居家装,索菲亚,804.29,4183,0.6992627554957817,A
P001363,23118.16,凌度汽车用品商品927,汽车用品,凌度,2250.26,4244,0.6997635173127092,A
P000465,23108.55,麦富迪宠物用品商品865,宠物用品,麦富迪,656.25,9868,0.7002640709676956,A
P000193,23060.65,七匹狼服装鞋包商品773,服装鞋包,七匹狼,1221.06,5273,0.7007635870621222,A
P001190,23047.59,善存医药保健商品447,医药保健,善存,849.06,4029,0.7012628202642541,A
P000392,22916.77,周大福珠宝首饰商品661,珠宝首饰,周大福,778.61,6745,0.7017592197780264,A
P001588,22913.88,H&M服装鞋包商品124,服装鞋包,H&M,1194.99,6260,0.7022555566915895,A
P000669,22889.87,苹果手机数码商品734,手机数码,苹果,1189.56,9734,0.7027513735252144,A
P001049,22846.37,美赞臣母婴用品商品241,母婴用品,美赞臣,803.75,6773,0.7032462481065564,A
P000383,22844.35,小佩宠物用品商品578,宠物用品,小佩,975.23,8856,0.703741078932735,A
P000387,22839.47,周生生珠宝首饰商品552,珠宝首饰,周生生,650.34,6753,0.70423580405337,A
P001578,22799.7,施华洛世奇珠宝首饰商品762,珠宝首饰,施华洛世奇,877.23,4422,0.7047296677171478,A
P000290,22794.62,耐克服装鞋包商品559,服装鞋包,耐克,1232.73,7723,0.7052234213431878,A
P000418,22661.12,薇诺娜美妆护肤商品193,美妆护肤,薇诺娜,1387.59,5544,0.7057142832294631,A
P001756,22601.65,阿迪达斯服装鞋包商品923,服装鞋包,阿迪达斯,1485.56,7415,0.7062038569377321,A
P001417,22568.940000000002,强生母婴用品商品185,母婴用品,强生,945.29,6968,0.7066927221156065,A
P000220,22410.190000000002,珀莱雅美妆护肤商品656,美妆护肤,珀莱雅,1097.22,1506,0.7071781486141726,A
P001965,22379.83,良品铺子食品生鲜商品303,食品生鲜,良品铺子,638.42,1453,0.7076629174856282,A
P000853,22378.940000000002,曲美家居家装商品709,家居家装,曲美,845.59,6623,0.7081476670788186,A
P001095,22368.14,壳牌汽车用品商品986,汽车用品,壳牌,1742.11,406,0.7086321827335111,A
P001142,22346.13,阿迪达斯服装鞋包商品682,服装鞋包,阿迪达斯,1025.63,2793,0.7091162216302096,A
P001676,22316.989999999998,中信出版社图书音像商品714,图书音像,中信出版社,551.02,2595,0.7095996293261833,A
P001732,22295.91,美的家用电器商品571,家用电器,美的,1902.72,468,0.7100825804088668,A
P000030,22291.39,珀莱雅美妆护肤商品910,美妆护肤,珀莱雅,1296.57,7982,0.710565433583957,A
P000358,22264.37,六福珠宝珠宝首饰商品668,珠宝首饰,六福珠宝,892.83,6240,0.711047701479583,A
P001742,22254.3,蒙牛食品生鲜商品735,食品生鲜,蒙牛,702.52,6628,0.7115297512492208,A
P000347,22161.38,福临门食品生鲜商品327,食品生鲜,福临门,752.67,2101,0.7120097882813383,A
P000922,22118.06,外交官箱包配饰商品647,箱包配饰,外交官,868.28,7248,0.712488886960148,A
P001326,22117.52,周生生珠宝首饰商品211,珠宝首饰,周生生,1290.55,5642,0.7129679739420328,A
P001792,22087.16,六福珠宝珠宝首饰商品694,珠宝首饰,六福珠宝,1048.8,2085,0.7134464032968071,A
P000014,22013.67,曲美家居家装商品130,家居家装,曲美,896.81,4602,0.7139232407867476,A
P001146,22008.12,同仁堂医药保健商品296,医药保健,同仁堂,849.19,378,0.7143999580582934,A
P001475,21850.18,野兽派礼品鲜花商品293,礼品鲜花,野兽派,992.63,9686,0.7148732541959182,A
P000469,21790.06,雅诗兰黛美妆护肤商品789,美妆护肤,雅诗兰黛,1476.58,6436,0.7153452480759052,A
P000169,21768.350000000002,博库网图书音像商品779,图书音像,博库网,679.53,6305,0.7158167716961895,A
P001891,21722.15,Swisse医药保健商品235,医药保健,Swisse,908.64,4598,0.7162872945795665,A
P001489,21712.88,诺誓礼品鲜花商品189,礼品鲜花,诺誓,888.32,2137,0.7167576166657329,A
P001853,21655.11,新秀丽箱包配饰商品454,箱包配饰,新秀丽,981.25,6819,0.7172266873975457,A
P000197,21647.760000000002,金龙鱼食品生鲜商品828,食品生鲜,金龙鱼,739.45,9069,0.7176955989212142,A
P000839,21639.75,瑞士军威箱包配饰商品616,箱包配饰,瑞士军威,852.78,7777,0.7181643369404966,A
P000508,21619.53,米其林汽车用品商品425,汽车用品,米其林,1008.61,8732,0.718632636974925,A
P000530,21617.23,善存医药保健商品574,医药保健,善存,831.59,7400,0.7191008871891176,A
P001820,21557.87,东鹏家居家装商品832,家居家装,东鹏,860.08,2294,0.7195678516080111,A
P001193,21527.6,飞鹤母婴用品商品446,母婴用品,飞鹤,936.75,4998,0.7200341603492815,A
P001877,21527.100000000002,全友家居家居家装商品136,家居家装,全友家居,978.13,7213,0.7205004582600659,A
P001718,21517.85,潮宏基珠宝首饰商品752,珠宝首饰,潮宏基,921.22,2004,0.7209665558068592,A
P000288,21405.69,良品铺子食品生鲜商品629,食品生鲜,良品铺子,958.66,9819,0.7214302238590307,A
P001358,21384.43,完美日记美妆护肤商品492,美妆护肤,完美日记,1544.3,3610,0.7218934313989369,A
P001953,21373.06,曲美家居家装商品388,家居家装,曲美,942.39,9357,0.7223563926535912,A
P001583,21352.47,百草味食品生鲜商品683,食品生鲜,百草味,569.15,9236,0.7228189079088316,A
P001027,21348.13,MK箱包配饰商品234,箱包配饰,MK,884.34,6395,0.7232813291554535,A
P000698,21316.62,人民邮电出版社图书音像商品991,图书音像,人民邮电出版社,875.51,2440,0.723743067864847,A
P000817,21289.449999999997,圣象家居家装商品946,家居家装,圣象,846.54,4932,0.7242042180456307,A
P001591,21289.12,Swisse医药保健商品320,医药保健,Swisse,809.4,2307,0.7246653610782937,A
P000194,21265.98,始祖鸟运动户外商品528,运动户外,始祖鸟,979.71,4067,0.7251260028760641,A
P000884,21262.760000000002,东鹏家居家装商品614,家居家装,东鹏,813.34,5563,0.7255865749255046,A
P001020,21249.83,施华洛世奇礼品鲜花商品726,礼品鲜花,施华洛世奇,935.93,7993,0.7260468668985769,A
P001809,21239.550000000003,SK-II美妆护肤商品938,美妆护肤,SK-II,1501.97,3943,0.7265069361968568,A
P001546,21209.41,周大福珠宝首饰商品982,珠宝首饰,周大福,1869.54,2435,0.7269663526334399,A
P000234,21192.82,华为手机数码商品175,手机数码,华为,907.01,4127,0.7274254097144972,A
P001386,21129.28,东阿阿胶医药保健商品398,医药保健,东阿阿胶,898.25,3436,0.7278830904573924,A
P000010,21126.64,美赞臣母婴用品商品758,母婴用品,美赞臣,885.81,8614,0.7283407140153215,A
P000110,21093.38,麦富迪宠物用品商品451,宠物用品,麦富迪,729.28,3643,0.7287976171293212,A
P001344,21080.5,Roseonly礼品鲜花商品464,礼品鲜花,Roseonly,874.35,1641,0.7292542412500013,A
P000632,21034.25,H&M服装鞋包商品757,服装鞋包,H&M,1621.59,7471,0.7297098635507253,A
P001586,21022.17,探路者运动户外商品422,运动户外,探路者,754.32,5830,0.7301652241869074,A
P001840,21016.82,哥伦比亚运动户外商品465,运动户外,哥伦比亚,622.29,9153,0.7306204689368891,A
P000070,20983.36,新秀丽箱包配饰商品905,箱包配饰,新秀丽,703.41,9626,0.7310749889107471,A
P001689,20931.27,京东图书图书音像商品134,图书音像,京东图书,958.52,4146,0.7315283805645725,A
P000214,20902.059999999998,SK-II美妆护肤商品852,美妆护肤,SK-II,1052.0,6180,0.7319811395014052,A
P000690,20881.43,雅诗兰黛美妆护肤商品493,美妆护肤,雅诗兰黛,1338.43,4896,0.7324334515723852,A
P000027,20844.48,周生生珠宝首饰商品966,珠宝首饰,周生生,1076.28,5978,0.7328849632704487,A
P000248,20802.9,SK-II美妆护肤商品326,美妆护肤,SK-II,1252.93,4140,0.7333355743052958,A
P001451,20801.22,美赞臣母婴用品商品412,母婴用品,美赞臣,929.82,8446,0.73378614894971,A
P000852,20798.18,H&M服装鞋包商品166,服装鞋包,H&M,759.23,3261,0.7342366577447691,A
P001045,20710.8,麦富迪宠物用品商品549,宠物用品,麦富迪,969.94,107,0.734685273804093,A
P000624,20674.39,新秀丽箱包配饰商品100,箱包配饰,新秀丽,706.32,5885,0.7351331011874257,A
P001530,20666.38,哥伦比亚运动户外商品973,运动户外,哥伦比亚,710.38,3314,0.7355807550663727,A
P000556,20603.3,西门子家用电器商品726,家用电器,西门子,936.38,9361,0.7360270425712043,A
P000694,20596.059999999998,苏泊尔家用电器商品498,家用电器,苏泊尔,972.44,8856,0.7364731732505988,A
P000151,20583.63,兰蔻美妆护肤商品898,美妆护肤,兰蔻,1047.83,1659,0.736919034684111,A
P000314,20543.89,耐克服装鞋包商品620,服装鞋包,耐克,831.09,5544,0.737364035310595,A
P001806,20460.8,福临门食品生鲜商品595,食品生鲜,福临门,982.87,3849,0.7378072361269139,A
P000947,20454.72,珀莱雅美妆护肤商品976,美妆护肤,珀莱雅,452.88,3531,0.7382503052445228,A
P001428,20452.65,海澜之家服装鞋包商品817,服装鞋包,海澜之家,1165.71,4620,0.7386933295239196,A
P000513,20407.420000000002,潘多拉珠宝首饰商品720,珠宝首饰,潘多拉,1155.73,3783,0.7391353740775521,A
P000078,20349.4,Swisse医药保健商品150,医药保健,Swisse,748.29,4400,0.7395761618615878,A
P001607,20342.71,Swisse医药保健商品816,医药保健,Swisse,823.02,130,0.7400168047337208,A
P001149,20339.72,网易严选宠物用品商品542,宠物用品,网易严选,845.9,6666,0.7404573828395473,A
P000603,20324.43,施华洛世奇珠宝首饰商品564,珠宝首饰,施华洛世奇,1000.64,1070,0.7408976297491118,A
P000761,20306.74,中信出版社图书音像商品639,图书音像,中信出版社,831.26,7703,0.7413374934760811,A
P001932,20278.98,钙尔奇医药保健商品229,医药保健,钙尔奇,870.76,7068,0.7417767558944672,A
P000572,20275.92,金龙鱼食品生鲜商品668,食品生鲜,金龙鱼,540.53,3412,0.7422159520302789,A
P001058,20260.22,九芝堂医药保健商品556,医药保健,九芝堂,647.44,8919,0.7426548080888299,A
P000355,20178.56,云南白药医药保健商品473,医药保健,云南白药,855.78,4581,0.7430918953124057,A
P000025,20098.43,老凤祥珠宝首饰商品448,珠宝首饰,老凤祥,1448.03,5301,0.7435272468422934,A
P001795,20076.59,中信出版社图书音像商品571,图书音像,中信出版社,840.81,1387,0.7439621252965524,A
P001592,20059.829999999998,老凤祥珠宝首饰商品613,珠宝首饰,老凤祥,1056.79,9973,0.74439664071292,A
P000823,20058.04,H&M服装鞋包商品117,服装鞋包,H&M,985.06,5104,0.7448311173561478,A
P000019,20045.95,欧莱雅美妆护肤商品706,美妆护肤,欧莱雅,670.11,5878,0.7452653321182241,A
P001724,20036.45,美的家用电器商品786,家用电器,美的,2121.02,6308,0.7456993411010661,A
P001232,20015.32,施华洛世奇礼品鲜花商品918,礼品鲜花,施华洛世奇,606.97,9958,0.7461328923875692,A
P000333,19981.91,施华洛世奇珠宝首饰商品894,珠宝首饰,施华洛世奇,944.75,7548,0.746565719980997,A
P000003,19928.52,老凤祥珠宝首饰商品194,珠宝首饰,老凤祥,1814.9,5432,0.7469973910951289,A
P000228,19926.49,当当图书音像商品403,图书音像,当当,899.3,3154,0.7474290182374874,A
P001352,19911.49,壳牌汽车用品商品851,汽车用品,壳牌,3386.44,9947,0.7478603204652656,A
P000324,19906.64,阿迪达斯服装鞋包商品898,服装鞋包,阿迪达斯,828.9,6474,0.7482915176373296,A
P001046,19875.04,苏泊尔家用电器商品449,家用电器,苏泊尔,2650.69,2805,0.7487220303226777,A
P001129,19850.53,曲美家居家装商品570,家居家装,曲美,959.4,5381,0.7491520120976015,A
P001471,19794.72,潮宏基珠宝首饰商品353,珠宝首饰,潮宏基,1254.35,8376,0.7495807849736769,A
P001202,19762.65,周生生珠宝首饰商品271,珠宝首饰,周生生,1041.8,8342,0.7500088631823796,A
P000821,19756.920000000002,耐克服装鞋包商品258,服装鞋包,耐克,1031.6,3087,0.7504368172737126,A
P001209,19729.09,百草味食品生鲜商品237,食品生鲜,百草味,754.11,4834,0.7508641685401943,A
P000189,19717.97,外交官箱包配饰商品890,箱包配饰,外交官,892.84,7493,0.7512912789366671,A
P000858,19701.17,ZARA服装鞋包商品356,服装鞋包,ZARA,1004.22,3781,0.75171802542881,A
P001793,19670.129999999997,潘多拉礼品鲜花商品679,礼品鲜花,潘多拉,879.03,877,0.7521440995643814,A
P001729,19645.82,小米家用电器商品292,家用电器,小米,1014.79,6931,0.7525696471217229,A
P001904,19641.56,Swisse医药保健商品162,医药保健,Swisse,952.19,4244,0.7529951024033237,A
P001746,19625.13,H&M服装鞋包商品615,服装鞋包,H&M,1820.18,7811,0.7534202017951542,A
P001826,19576.350000000002,海尔家用电器商品781,家用电器,海尔,1296.65,7805,0.7538442445647695,A
P001420,19556.28,野兽派礼品鲜花商品529,礼品鲜花,野兽派,823.35,5183,0.7542678525986762,A
P001157,19531.32,施华洛世奇礼品鲜花商品442,礼品鲜花,施华洛世奇,842.1,4049,0.7546909199747215,A
P001388,19473.29,钙尔奇医药保健商品794,医药保健,钙尔奇,787.64,2418,0.7551127303645603,A
P000463,19440.94,九芝堂医药保健商品180,医药保健,九芝堂,782.32,5478,0.7555338400219541,A
P000976,19414.78,好奇母婴用品商品704,母婴用品,好奇,929.86,1737,0.7559543830283201,A
P001744,19401.36,京东图书图书音像商品275,图书音像,京东图书,787.87,5695,0.7563746353444414,A
P000385,19367.53,薇诺娜美妆护肤商品746,美妆护肤,薇诺娜,1510.38,9240,0.7567941548698793,A
P001175,19325.68,索菲亚家居家装商品477,家居家装,索菲亚,970.57,8481,0.7572127678836381,A
P000035,19323.41,皇家宠物用品商品286,宠物用品,皇家,606.36,3619,0.7576313317269905,A
P000964,19265.74,东鹏家居家装商品882,家居家装,东鹏,950.55,9104,0.7580486463820865,A
P000898,19246.079999999998,自然堂美妆护肤商品964,美妆护肤,自然堂,899.01,5220,0.7584655351824724,A
P000942,19189.260000000002,一加手机数码商品732,手机数码,一加,3716.78,4262,0.7588811932064281,A
P000851,19169.34,H&M服装鞋包商品504,服装鞋包,H&M,831.22,9675,0.7592964197438213,A
P001400,19108.89,珀莱雅美妆护肤商品595,美妆护肤,珀莱雅,1999.91,7105,0.7597103368754559,A
P001664,19107.27,人民邮电出版社图书音像商品746,图书音像,人民邮电出版社,779.81,3056,0.7601242189163158,A
P001516,19042.21,探路者运动户外商品936,运动户外,探路者,447.76,5312,0.760536691694336,A
P000058,19009.29,博库网图书音像商品331,图书音像,博库网,838.71,9244,0.7609484513931573,A
P000753,18974.2,汤臣倍健医药保健商品627,医药保健,汤臣倍健,945.87,5963,0.7613594510084704,A
P001869,18968.12,人民邮电出版社图书音像商品225,图书音像,人民邮电出版社,660.02,1251,0.7617703189250734,A
P000878,18960.25,松下家用电器商品706,家用电器,松下,1137.06,1073,0.7621810163698268,A
P000371,18941.84,帮宝适母婴用品商品969,母婴用品,帮宝适,908.0,1296,0.7625913150360853,A
P000167,18931.28,Swisse医药保健商品785,医药保健,Swisse,874.41,8504,0.7630013849624793,A
P000533,18927.72,薇诺娜美妆护肤商品704,美妆护肤,薇诺娜,1798.4,3308,0.7634113777758128,A
P001110,18918.87,福临门食品生鲜商品947,食品生鲜,福临门,900.51,849,0.7638211788895439,A
P001875,18874.96,百草味食品生鲜商品308,食品生鲜,百草味,912.93,8535,0.7642300288699937,A
P000807,18866.75,爱他美母婴用品商品603,母婴用品,爱他美,907.73,4009,0.7646387010138631,A
P001770,18866.61,明牌珠宝首饰商品680,珠宝首饰,明牌,1937.9,5685,0.7650473701251964,A
P000023,18849.53,OPPO手机数码商品716,手机数码,OPPO,2141.07,8625,0.7654556692671277,A
P000843,18842.73,波司登服装鞋包商品212,服装鞋包,波司登,1063.47,8123,0.7658638211144492,A
P000605,18830.04,金龙鱼食品生鲜商品718,食品生鲜,金龙鱼,578.93,8322,0.7662716980840356,A
P000342,18770.600000000002,网易严选宠物用品商品259,宠物用品,网易严选,781.15,1964,0.7666782875254453,A
P001008,18764.22,东阿阿胶医药保健商品410,医药保健,东阿阿胶,622.31,5910,0.7670847387698535,A
P000841,18756.02,完美日记美妆护肤商品488,美妆护肤,完美日记,876.98,8425,0.7674910123942912,A
P001365,18726.19,Swisse医药保健商品862,医药保健,Swisse,942.59,9385,0.7678966398719334,A
P000704,18711.63,波司登服装鞋包商品709,服装鞋包,波司登,1608.39,3613,0.768301951965823,A
P000052,18697.92,飞鹤母婴用品商品401,母婴用品,飞鹤,825.66,9833,0.7687069670877863,A
P001555,18610.420000000002,施华洛世奇礼品鲜花商品930,礼品鲜花,施华洛世奇,750.8,1429,0.7691100868746977,A
P000382,18535.8,苹果手机数码商品779,手机数码,苹果,3176.31,5328,0.7695115903198768,A
P001559,18524.72,五粮液食品生鲜商品247,食品生鲜,五粮液,836.9,9035,0.7699128537614861,A
P000327,18523.76,GUCCI箱包配饰商品455,箱包配饰,GUCCI,963.65,4530,0.7703140964085621,A
P000032,18344.73,云南白药医药保健商品328,医药保健,云南白药,668.88,2872,0.7707114610918173,A
P001395,18310.18,明牌珠宝首饰商品985,珠宝首饰,明牌,1645.48,6260,0.7711080773884892,A
P000374,18288.34,MK箱包配饰商品899,箱包配饰,MK,864.18,5950,0.7715042206095323,A
P001073,18283.1,海澜之家服装鞋包商品628,服装鞋包,海澜之家,1185.62,5919,0.771900250327082,A
P000060,18281.66,海澜之家服装鞋包商品927,服装鞋包,海澜之家,1105.83,9662,0.7722962488528318,A
P001098,18261.96,潘多拉礼品鲜花商品690,礼品鲜花,潘多拉,760.04,9342,0.7726918206574329,A
P000165,18261.67,新华书店图书音像商品215,图书音像,新华书店,888.72,7220,0.7730873861803522,A
P000490,18239.190000000002,潘多拉珠宝首饰商品154,珠宝首饰,潘多拉,956.67,136,0.7734824647646203,A
P000421,18216.28,哥伦比亚运动户外商品924,运动户外,哥伦比亚,892.88,3161,0.7738770470960196,A
P000566,18166.68,宜家家居家装商品216,家居家装,宜家,688.98,5592,0.7742705550432065,A
P000064,18118.829999999998,361度运动户外商品223,运动户外,361度,949.76,7357,0.7746630265128823,A
P000684,17977.03,完美日记美妆护肤商品500,美妆护肤,完美日记,1170.55,8444,0.7750524264567256,A
P000466,17956.5,新秀丽箱包配饰商品749,箱包配饰,新秀丽,779.64,6266,0.7754413817008133,A
P000450,17919.9,网易严选宠物用品商品522,宠物用品,网易严选,766.54,7054,0.7758295441533251,A
P000738,17903.28,小佩宠物用品商品982,宠物用品,小佩,995.71,9692,0.7762173466004818,A
P001778,17898.190000000002,LV箱包配饰商品904,箱包配饰,LV,860.42,9187,0.7766050387932909,A
P000494,17877.38,GUCCI箱包配饰商品596,箱包配饰,GUCCI,868.11,8709,0.7769922802212724,A
P001379,17857.55,九芝堂医药保健商品406,医药保健,九芝堂,984.55,2608,0.7773790921121786,A
P001630,17851.78,Samsonite箱包配饰商品611,箱包配饰,Samsonite,865.66,1861,0.7777657790192763,A
P001888,17805.39,周生生珠宝首饰商品666,珠宝首饰,周生生,806.82,4709,0.778151461073882,A
P001389,17727.87,帮宝适母婴用品商品795,母婴用品,帮宝适,843.24,922,0.7785354639699366,A
P001504,17704.6,同仁堂医药保健商品410,医药保健,同仁堂,853.95,4855,0.7789189628151724,A
P001404,17689.57,李宁运动户外商品871,运动户外,李宁,755.46,1922,0.7793021360959985,A
P000762,17683.76,同仁堂医药保健商品562,医药保健,同仁堂,624.74,1075,0.7796851835265773,A
P000177,17676.56,帮宝适母婴用品商品136,母婴用品,帮宝适,561.56,2,0.7800680749981577,A
P001373,17603.68,花点时间礼品鲜花商品249,礼品鲜花,花点时间,749.59,562,0.780449387818097,A
P000822,17591.34,周生生珠宝首饰商品527,珠宝首饰,周生生,947.96,1251,0.7808304333416418,A
P001121,17590.52,米其林汽车用品商品100,汽车用品,米其林,951.31,7900,0.7812114611031894,A
P001975,17588.6,薇诺娜美妆护肤商品426,美妆护肤,薇诺娜,1338.2,5694,0.7815924472756708,A
P000636,17540.989999999998,同仁堂医药保健商品520,医药保健,同仁堂,927.3,9442,0.7819724021692742,A
P001639,17493.71,好奇母婴用品商品216,母婴用品,好奇,927.09,7517,0.7823513329321206,A
P001048,17476.88,曲美家居家装商品255,家居家装,曲美,755.67,8677,0.7827298991408078,A
P001161,17473.15,Roseonly礼品鲜花商品187,礼品鲜花,Roseonly,974.78,546,0.7831083845540693,A
P001580,17401.52,OPPO手机数码商品388,手机数码,OPPO,1720.7,1744,0.783485318391905,A
P001308,17368.739999999998,潘多拉礼品鲜花商品256,礼品鲜花,潘多拉,557.32,2878,0.783861542183078,A
P001645,17357.32,波司登服装鞋包商品615,服装鞋包,波司登,1183.41,534,0.7842375186059505,A
P001279,17351.21,雅诗兰黛美妆护肤商品511,美妆护肤,雅诗兰黛,1325.29,196,0.7846133626802838,A
P000540,17273.34,花王母婴用品商品416,母婴用品,花王,732.86,7311,0.784987520014726,A
P001878,17252.559999999998,海康威视汽车用品商品216,汽车用品,海康威视,659.67,553,0.7853612272341696,A
P000924,17250.329999999998,百草味食品生鲜商品942,食品生鲜,百草味,759.1,4872,0.7857348861496455,A
P001738,17238.89,自然堂美妆护肤商品642,美妆护肤,自然堂,1234.52,8497,0.7861082972636014,A
P001315,17232.52,爱他美母婴用品商品298,母婴用品,爱他美,765.32,4182,0.7864815703971658,A
P000464,17219.48,马可波罗家居家装商品526,家居家装,马可波罗,930.94,1974,0.7868545610716547,A
P000773,17218.71,自然堂美妆护肤商品332,美妆护肤,自然堂,994.27,4720,0.7872275350671954,A
P000670,17135.87,固特异汽车用品商品713,汽车用品,固特异,5285.62,1965,0.7875987146678138,A
P000989,17130.06,博库网图书音像商品676,图书音像,博库网,604.34,1478,0.7879697684181849,A
P001038,17113.6,施华洛世奇礼品鲜花商品206,礼品鲜花,施华洛世奇,709.34,7173,0.7883404656289564,A
P001250,17057.23,美赞臣母婴用品商品283,母婴用品,美赞臣,900.96,7079,0.7887099418107352,A
P000564,17030.93,探路者运动户外商品111,运动户外,探路者,644.21,4614,0.7890788483089497,A
P001434,17022.67,Swisse医药保健商品794,医药保健,Swisse,612.62,7500,0.7894475758875354,A
P001916,16988.81,耐克服装鞋包商品678,服装鞋包,耐克,1031.82,9411,0.7898155700256086,A
P000528,16959.23,LV箱包配饰商品892,箱包配饰,LV,829.34,7558,0.7901829234321293,A
P001492,16922.37,花点时间礼品鲜花商品408,礼品鲜花,花点时间,728.1,3309,0.7905494784152213,A
P000758,16837.87,Swisse医药保健商品871,医药保健,Swisse,747.57,3693,0.7909142030461775,A
P000063,16822.07,百草味食品生鲜商品504,食品生鲜,百草味,903.75,568,0.7912785854337759,A
P001794,16821.46,潮宏基珠宝首饰商品228,珠宝首饰,潮宏基,835.74,97,0.7916429546081813,A
P000824,16819.11,云南白药医药保健商品242,医药保健,云南白药,818.87,9791,0.7920072728793025,A
P000850,16787.6,强生母婴用品商品635,母婴用品,强生,661.96,1392,0.7923709086131954,A
P000289,16779.08,施华洛世奇礼品鲜花商品119,礼品鲜花,施华洛世奇,879.72,4644,0.7927343597956066,A
P001050,16769.96,COACH箱包配饰商品569,箱包配饰,COACH,952.32,8456,0.793097613429953,A
P000611,16733.38,施华洛世奇珠宝首饰商品657,珠宝首饰,施华洛世奇,1403.56,2835,0.7934600747059429,A
P001075,16689.69,ZARA服装鞋包商品163,服装鞋包,ZARA,878.53,2130,0.7938215896140651,A
P000560,16671.82,迪卡侬运动户外商品604,运动户外,迪卡侬,809.9,9984,0.7941827174406174,A
P000506,16669.05,固特异汽车用品商品983,汽车用品,固特异,1535.82,8582,0.7945437852662772,A
P000873,16657.55,好奇母婴用品商品884,母婴用品,好奇,978.01,5250,0.7949046039907587,A
P001861,16654.42,善存医药保健商品540,医药保健,善存,704.32,9003,0.7952653549163978,A
